기준연월,지역명,검색량(건)
202301,울산광역시 남구,29338
202302,울산광역시 남구,27312
202303,울산광역시 남구,34137
202304,울산광역시 남구,33107
202305,울산광역시 남구,36416
202306,울산광역시 남구,34440
202307,울산광역시 남구,34992
202308,울산광역시 남구,36826
202309,울산광역시 남구,34732
202310,울산광역시 남구,35981
202311,울산광역시 남구,36879
202312,울산광역시 남구,38440
