기준연월,지역명,검색량(건)
202301,울산광역시 중구,12785
202302,울산광역시 중구,14030
202303,울산광역시 중구,15114
202304,울산광역시 중구,15038
202305,울산광역시 중구,18059
202306,울산광역시 중구,15985
202307,울산광역시 중구,17561
202308,울산광역시 중구,17603
202309,울산광역시 중구,16687
202310,울산광역시 중구,17043
202311,울산광역시 중구,16132
202312,울산광역시 중구,16771
