기준연월,지역명,검색량(건)
202301,부산광역시 연제구,17868
202302,부산광역시 연제구,17154
202303,부산광역시 연제구,21289
202304,부산광역시 연제구,22975
202305,부산광역시 연제구,24539
202306,부산광역시 연제구,24203
202307,부산광역시 연제구,24430
202308,부산광역시 연제구,27233
202309,부산광역시 연제구,24480
202310,부산광역시 연제구,27359
202311,부산광역시 연제구,29172
202312,부산광역시 연제구,30175
