기준연월,지역명,검색량(건)
202301,부산광역시 강서구,20451
202302,부산광역시 강서구,20167
202303,부산광역시 강서구,23850
202304,부산광역시 강서구,23863
202305,부산광역시 강서구,25665
202306,부산광역시 강서구,24322
202307,부산광역시 강서구,25458
202308,부산광역시 강서구,26310
202309,부산광역시 강서구,24930
202310,부산광역시 강서구,28781
202311,부산광역시 강서구,23803
202312,부산광역시 강서구,27869
