기준연월,지역명,검색량(건)
202301,부산광역시 부산진구,57553
202302,부산광역시 부산진구,55411
202303,부산광역시 부산진구,60372
202304,부산광역시 부산진구,60395
202305,부산광역시 부산진구,83612
202306,부산광역시 부산진구,88201
202307,부산광역시 부산진구,93561
202308,부산광역시 부산진구,90726
202309,부산광역시 부산진구,78942
202310,부산광역시 부산진구,75337
202311,부산광역시 부산진구,79621
202312,부산광역시 부산진구,78417
