기준연월,지역명,검색량(건)
202301,부산광역시 사하구,14727
202302,부산광역시 사하구,15578
202303,부산광역시 사하구,16531
202304,부산광역시 사하구,15813
202305,부산광역시 사하구,17634
202306,부산광역시 사하구,18402
202307,부산광역시 사하구,17583
202308,부산광역시 사하구,20524
202309,부산광역시 사하구,19043
202310,부산광역시 사하구,18500
202311,부산광역시 사하구,19141
202312,부산광역시 사하구,20796
