기준연월,지역명,검색량(건)
202301,부산광역시 영도구,24810
202302,부산광역시 영도구,22155
202303,부산광역시 영도구,24480
202304,부산광역시 영도구,24134
202305,부산광역시 영도구,30982
202306,부산광역시 영도구,29234
202307,부산광역시 영도구,26723
202308,부산광역시 영도구,31114
202309,부산광역시 영도구,26390
202310,부산광역시 영도구,27649
202311,부산광역시 영도구,24486
202312,부산광역시 영도구,23382
