기준연월,지역명,검색량(건)
202301,부산광역시 기장군,53838
202302,부산광역시 기장군,51581
202303,부산광역시 기장군,55965
202304,부산광역시 기장군,52790
202305,부산광역시 기장군,61043
202306,부산광역시 기장군,58704
202307,부산광역시 기장군,64194
202308,부산광역시 기장군,72405
202309,부산광역시 기장군,62734
202310,부산광역시 기장군,65703
202311,부산광역시 기장군,57818
202312,부산광역시 기장군,61738
