기준연월,지역명,검색량(건)
202301,대전광역시 서구,41486
202302,대전광역시 서구,40968
202303,대전광역시 서구,46644
202304,대전광역시 서구,48693
202305,대전광역시 서구,52024
202306,대전광역시 서구,47937
202307,대전광역시 서구,53212
202308,대전광역시 서구,59703
202309,대전광역시 서구,53056
202310,대전광역시 서구,54531
202311,대전광역시 서구,56301
202312,대전광역시 서구,56996
