기준연월,지역명,검색량(건)
202301,대전광역시 중구,24336
202302,대전광역시 중구,24400
202303,대전광역시 중구,27242
202304,대전광역시 중구,27602
202305,대전광역시 중구,29509
202306,대전광역시 중구,30781
202307,대전광역시 중구,30557
202308,대전광역시 중구,34108
202309,대전광역시 중구,29849
202310,대전광역시 중구,31458
202311,대전광역시 중구,29671
202312,대전광역시 중구,30140
