기준연월,지역명,검색량(건)
202301,대전광역시 유성구,44759
202302,대전광역시 유성구,39135
202303,대전광역시 유성구,47330
202304,대전광역시 유성구,45456
202305,대전광역시 유성구,51752
202306,대전광역시 유성구,55864
202307,대전광역시 유성구,54302
202308,대전광역시 유성구,54879
202309,대전광역시 유성구,55628
202310,대전광역시 유성구,53768
202311,대전광역시 유성구,54245
202312,대전광역시 유성구,54877
