기준연월,지역명,검색량(건)
202305,전라남도 장성군 ,9136
202306,전라남도 장성군 ,9535
202307,전라남도 장성군 ,8948
202308,전라남도 장성군 ,9036
202309,전라남도 장성군 ,8884
202310,전라남도 장성군 ,13289
202311,전라남도 장성군 ,8707
202312,전라남도 장성군 ,8364
202401,전라남도 장성군 ,8274
202402,전라남도 장성군 ,8310
202403,전라남도 장성군 ,7208
202404,전라남도 장성군 ,7814
