기준연월,지역명,검색량(건)
202305,전라남도 목포시 ,33554
202306,전라남도 목포시 ,35345
202307,전라남도 목포시 ,38441
202308,전라남도 목포시 ,38554
202309,전라남도 목포시 ,32850
202310,전라남도 목포시 ,38428
202311,전라남도 목포시 ,36229
202312,전라남도 목포시 ,34309
202401,전라남도 목포시 ,31518
202402,전라남도 목포시 ,30669
202403,전라남도 목포시 ,37172
202404,전라남도 목포시 ,41558
