기준연월,지역명,검색량(건)
202305,전라남도 진도군 ,11148
202306,전라남도 진도군 ,8348
202307,전라남도 진도군 ,9394
202308,전라남도 진도군 ,9264
202309,전라남도 진도군 ,8464
202310,전라남도 진도군 ,7372
202311,전라남도 진도군 ,6627
202312,전라남도 진도군 ,7681
202401,전라남도 진도군 ,6174
202402,전라남도 진도군 ,6292
202403,전라남도 진도군 ,9209
202404,전라남도 진도군 ,12646
