기준연월,지역명,검색량(건)
202305,전라남도 해남군 ,16692
202306,전라남도 해남군 ,15706
202307,전라남도 해남군 ,17853
202308,전라남도 해남군 ,17356
202309,전라남도 해남군 ,14425
202310,전라남도 해남군 ,16226
202311,전라남도 해남군 ,17150
202312,전라남도 해남군 ,16156
202401,전라남도 해남군 ,15174
202402,전라남도 해남군 ,17624
202403,전라남도 해남군 ,18855
202404,전라남도 해남군 ,16585
