기준연월,지역명,검색량(건)
202305,전라남도 무안군 ,13618
202306,전라남도 무안군 ,12205
202307,전라남도 무안군 ,13156
202308,전라남도 무안군 ,11676
202309,전라남도 무안군 ,11093
202310,전라남도 무안군 ,11396
202311,전라남도 무안군 ,12638
202312,전라남도 무안군 ,12804
202401,전라남도 무안군 ,11459
202402,전라남도 무안군 ,10969
202403,전라남도 무안군 ,11885
202404,전라남도 무안군 ,12532
