기준연월,지역명,검색량(건)
202305,전라남도 곡성군 ,7938
202306,전라남도 곡성군 ,6396
202307,전라남도 곡성군 ,4705
202308,전라남도 곡성군 ,5555
202309,전라남도 곡성군 ,5815
202310,전라남도 곡성군 ,5680
202311,전라남도 곡성군 ,4908
202312,전라남도 곡성군 ,4087
202401,전라남도 곡성군 ,4002
202402,전라남도 곡성군 ,4561
202403,전라남도 곡성군 ,4515
202404,전라남도 곡성군 ,6113
