기준연월,지역명,검색량(건)
202305,전라남도 고흥군 ,10878
202306,전라남도 고흥군 ,9440
202307,전라남도 고흥군 ,8746
202308,전라남도 고흥군 ,8488
202309,전라남도 고흥군 ,8142
202310,전라남도 고흥군 ,10418
202311,전라남도 고흥군 ,8070
202312,전라남도 고흥군 ,8395
202401,전라남도 고흥군 ,8052
202402,전라남도 고흥군 ,8414
202403,전라남도 고흥군 ,8279
202404,전라남도 고흥군 ,9408
