기준연월,지역명,검색량(건)
202305,전라남도 구례군 ,8481
202306,전라남도 구례군 ,8151
202307,전라남도 구례군 ,7368
202308,전라남도 구례군 ,10278
202309,전라남도 구례군 ,8132
202310,전라남도 구례군 ,9103
202311,전라남도 구례군 ,7246
202312,전라남도 구례군 ,6042
202401,전라남도 구례군 ,4920
202402,전라남도 구례군 ,7477
202403,전라남도 구례군 ,16422
202404,전라남도 구례군 ,11195
