기준연월,지역명,검색량(건)
202305,전라남도 화순군 ,9697
202306,전라남도 화순군 ,8523
202307,전라남도 화순군 ,9121
202308,전라남도 화순군 ,9785
202309,전라남도 화순군 ,9212
202310,전라남도 화순군 ,10631
202311,전라남도 화순군 ,9080
202312,전라남도 화순군 ,8795
202401,전라남도 화순군 ,10659
202402,전라남도 화순군 ,11524
202403,전라남도 화순군 ,8908
202404,전라남도 화순군 ,10264
