기준연월,지역명,검색량(건)
202305,전라남도 신안군 ,7099
202306,전라남도 신안군 ,10127
202307,전라남도 신안군 ,9508
202308,전라남도 신안군 ,8279
202309,전라남도 신안군 ,7870
202310,전라남도 신안군 ,10422
202311,전라남도 신안군 ,6987
202312,전라남도 신안군 ,7034
202401,전라남도 신안군 ,7984
202402,전라남도 신안군 ,6557
202403,전라남도 신안군 ,6508
202404,전라남도 신안군 ,8976
