기준연월,지역명,검색량(건)
202305,전라남도 영암군 ,6074
202306,전라남도 영암군 ,7324
202307,전라남도 영암군 ,6643
202308,전라남도 영암군 ,6953
202309,전라남도 영암군 ,8753
202310,전라남도 영암군 ,7406
202311,전라남도 영암군 ,8161
202312,전라남도 영암군 ,6663
202401,전라남도 영암군 ,5977
202402,전라남도 영암군 ,7015
202403,전라남도 영암군 ,9217
202404,전라남도 영암군 ,7733
