기준연월,지역명,검색량(건)
202301,전북특별자치도 군산시 ,21952
202302,전북특별자치도 군산시 ,22658
202303,전북특별자치도 군산시 ,25740
202304,전북특별자치도 군산시 ,28525
202305,전북특별자치도 군산시 ,33837
202306,전북특별자치도 군산시 ,33305
202307,전북특별자치도 군산시 ,31566
202308,전북특별자치도 군산시 ,36300
202309,전북특별자치도 군산시 ,32756
202310,전북특별자치도 군산시 ,30842
202311,전북특별자치도 군산시 ,29373
202312,전북특별자치도 군산시 ,25612
