기준연월,지역명,검색량(건)
202301,전북특별자치도 정읍시 ,7595
202302,전북특별자치도 정읍시 ,7062
202303,전북특별자치도 정읍시 ,8300
202304,전북특별자치도 정읍시 ,8541
202305,전북특별자치도 정읍시 ,9177
202306,전북특별자치도 정읍시 ,9297
202307,전북특별자치도 정읍시 ,8683
202308,전북특별자치도 정읍시 ,7916
202309,전북특별자치도 정읍시 ,8916
202310,전북특별자치도 정읍시 ,11613
202311,전북특별자치도 정읍시 ,9935
202312,전북특별자치도 정읍시 ,7405
