기준연월,지역명,검색량(건)
202301,전북특별자치도 장수군 ,5702
202302,전북특별자치도 장수군 ,4812
202303,전북특별자치도 장수군 ,4889
202304,전북특별자치도 장수군 ,5398
202305,전북특별자치도 장수군 ,6120
202306,전북특별자치도 장수군 ,5959
202307,전북특별자치도 장수군 ,7032
202308,전북특별자치도 장수군 ,6678
202309,전북특별자치도 장수군 ,6333
202310,전북특별자치도 장수군 ,6428
202311,전북특별자치도 장수군 ,5545
202312,전북특별자치도 장수군 ,4869
