기준연월,지역명,검색량(건)
202301,전북특별자치도 전주시 완산구 ,29788
202302,전북특별자치도 전주시 완산구 ,30677
202303,전북특별자치도 전주시 완산구 ,36505
202304,전북특별자치도 전주시 완산구 ,36505
202305,전북특별자치도 전주시 완산구 ,37293
202306,전북특별자치도 전주시 완산구 ,35925
202307,전북특별자치도 전주시 완산구 ,39203
202308,전북특별자치도 전주시 완산구 ,43032
202309,전북특별자치도 전주시 완산구 ,38739
202310,전북특별자치도 전주시 완산구 ,41376
202311,전북특별자치도 전주시 완산구 ,42578
202312,전북특별자치도 전주시 완산구 ,41271
