기준연월,지역명,검색량(건)
202301,전북특별자치도 완주군 ,9928
202302,전북특별자치도 완주군 ,9051
202303,전북특별자치도 완주군 ,10935
202304,전북특별자치도 완주군 ,13277
202305,전북특별자치도 완주군 ,14657
202306,전북특별자치도 완주군 ,14154
202307,전북특별자치도 완주군 ,14405
202308,전북특별자치도 완주군 ,17182
202309,전북특별자치도 완주군 ,11685
202310,전북특별자치도 완주군 ,14862
202311,전북특별자치도 완주군 ,13711
202312,전북특별자치도 완주군 ,11183
