기준연월,지역명,검색량(건)
202301,전북특별자치도 김제시 ,8098
202302,전북특별자치도 김제시 ,6748
202303,전북특별자치도 김제시 ,11249
202304,전북특별자치도 김제시 ,11480
202305,전북특별자치도 김제시 ,12291
202306,전북특별자치도 김제시 ,10980
202307,전북특별자치도 김제시 ,9747
202308,전북특별자치도 김제시 ,12509
202309,전북특별자치도 김제시 ,10062
202310,전북특별자치도 김제시 ,10788
202311,전북특별자치도 김제시 ,8254
202312,전북특별자치도 김제시 ,7650
