기준연월,지역명,검색량(건)
202301,경상남도 김해시 ,34843
202302,경상남도 김해시 ,34551
202303,경상남도 김해시 ,42726
202304,경상남도 김해시 ,41603
202305,경상남도 김해시 ,43607
202306,경상남도 김해시 ,42734
202307,경상남도 김해시 ,45269
202308,경상남도 김해시 ,49251
202309,경상남도 김해시 ,40536
202310,경상남도 김해시 ,43159
202311,경상남도 김해시 ,42690
202312,경상남도 김해시 ,45777
