기준연월,지역명,검색량(건)
202301,경상남도 창원시 마산회원구 ,4900
202302,경상남도 창원시 마산회원구 ,4483
202303,경상남도 창원시 마산회원구 ,5351
202304,경상남도 창원시 마산회원구 ,5509
202305,경상남도 창원시 마산회원구 ,7387
202306,경상남도 창원시 마산회원구 ,8026
202307,경상남도 창원시 마산회원구 ,7751
202308,경상남도 창원시 마산회원구 ,8239
202309,경상남도 창원시 마산회원구 ,7683
202310,경상남도 창원시 마산회원구 ,8082
202311,경상남도 창원시 마산회원구 ,7746
202312,경상남도 창원시 마산회원구 ,7636
