기준연월,지역명,검색량(건)
202301,경상남도 남해군 ,18099
202302,경상남도 남해군 ,18841
202303,경상남도 남해군 ,21695
202304,경상남도 남해군 ,21123
202305,경상남도 남해군 ,28030
202306,경상남도 남해군 ,28885
202307,경상남도 남해군 ,29242
202308,경상남도 남해군 ,34485
202309,경상남도 남해군 ,27228
202310,경상남도 남해군 ,27982
202311,경상남도 남해군 ,24007
202312,경상남도 남해군 ,24364
