기준연월,지역명,검색량(건)
202301,경상남도 창원시 진해구 ,11470
202302,경상남도 창원시 진해구 ,12245
202303,경상남도 창원시 진해구 ,20446
202304,경상남도 창원시 진해구 ,16282
202305,경상남도 창원시 진해구 ,16089
202306,경상남도 창원시 진해구 ,14019
202307,경상남도 창원시 진해구 ,13651
202308,경상남도 창원시 진해구 ,14583
202309,경상남도 창원시 진해구 ,14601
202310,경상남도 창원시 진해구 ,15579
202311,경상남도 창원시 진해구 ,17250
202312,경상남도 창원시 진해구 ,17133
