기준연월,지역명,검색량(건)
202301,경상남도 창원시 성산구 ,19250
202302,경상남도 창원시 성산구 ,18433
202303,경상남도 창원시 성산구 ,20482
202304,경상남도 창원시 성산구 ,19995
202305,경상남도 창원시 성산구 ,24771
202306,경상남도 창원시 성산구 ,24125
202307,경상남도 창원시 성산구 ,26181
202308,경상남도 창원시 성산구 ,28097
202309,경상남도 창원시 성산구 ,28195
202310,경상남도 창원시 성산구 ,31239
202311,경상남도 창원시 성산구 ,32920
202312,경상남도 창원시 성산구 ,31846
