기준연월,지역명,검색량(건)
202301,경상남도 함안군 ,4711
202302,경상남도 함안군 ,5380
202303,경상남도 함안군 ,5699
202304,경상남도 함안군 ,7156
202305,경상남도 함안군 ,11095
202306,경상남도 함안군 ,8217
202307,경상남도 함안군 ,8646
202308,경상남도 함안군 ,6563
202309,경상남도 함안군 ,7154
202310,경상남도 함안군 ,8792
202311,경상남도 함안군 ,6408
202312,경상남도 함안군 ,5665
