기준연월,지역명,검색량(건)
202301,강원특별자치도 양구군,4798
202302,강원특별자치도 양구군,3181
202303,강원특별자치도 양구군,4176
202304,강원특별자치도 양구군,4521
202305,강원특별자치도 양구군,5341
202306,강원특별자치도 양구군,5410
202307,강원특별자치도 양구군,6247
202308,강원특별자치도 양구군,5196
202309,강원특별자치도 양구군,4510
202310,강원특별자치도 양구군,5238
202311,강원특별자치도 양구군,4930
202312,강원특별자치도 양구군,4756
