기준연월,지역명,검색량(건)
202301,강원특별자치도 양양군,22443
202302,강원특별자치도 양양군,19464
202303,강원특별자치도 양양군,21497
202304,강원특별자치도 양양군,21665
202305,강원특별자치도 양양군,30879
202306,강원특별자치도 양양군,40510
202307,강원특별자치도 양양군,44129
202308,강원특별자치도 양양군,52990
202309,강원특별자치도 양양군,35435
202310,강원특별자치도 양양군,37188
202311,강원특별자치도 양양군,27476
202312,강원특별자치도 양양군,26006
