기준연월,지역명,검색량(건)
202301,강원특별자치도 고성군,19915
202302,강원특별자치도 고성군,18232
202303,강원특별자치도 고성군,19518
202304,강원특별자치도 고성군,18589
202305,강원특별자치도 고성군,23209
202306,강원특별자치도 고성군,27269
202307,강원특별자치도 고성군,29320
202308,강원특별자치도 고성군,40237
202309,강원특별자치도 고성군,25586
202310,강원특별자치도 고성군,26468
202311,강원특별자치도 고성군,18882
202312,강원특별자치도 고성군,17429
