기준연월,지역명,검색량(건)
202301,강원특별자치도 태백시,13153
202302,강원특별자치도 태백시,12585
202303,강원특별자치도 태백시,8250
202304,강원특별자치도 태백시,8011
202305,강원특별자치도 태백시,9506
202306,강원특별자치도 태백시,11236
202307,강원특별자치도 태백시,11991
202308,강원특별자치도 태백시,14248
202309,강원특별자치도 태백시,10420
202310,강원특별자치도 태백시,10204
202311,강원특별자치도 태백시,8883
202312,강원특별자치도 태백시,10006
