기준연월,지역명,검색량(건)
202301,강원특별자치도 영월군,9736
202302,강원특별자치도 영월군,9693
202303,강원특별자치도 영월군,10126
202304,강원특별자치도 영월군,9984
202305,강원특별자치도 영월군,13021
202306,강원특별자치도 영월군,14691
202307,강원특별자치도 영월군,15627
202308,강원특별자치도 영월군,19198
202309,강원특별자치도 영월군,14864
202310,강원특별자치도 영월군,16083
202311,강원특별자치도 영월군,11558
202312,강원특별자치도 영월군,10809
