기준연월,지역명,검색량(건)
202301,대구광역시 달서구,31793
202302,대구광역시 달서구,33041
202303,대구광역시 달서구,41807
202304,대구광역시 달서구,39544
202305,대구광역시 달서구,42574
202306,대구광역시 달서구,37629
202307,대구광역시 달서구,41706
202308,대구광역시 달서구,40393
202309,대구광역시 달서구,38689
202310,대구광역시 달서구,40632
202311,대구광역시 달서구,39236
202312,대구광역시 달서구,38967
