기준연월,지역명,검색량(건)
202301,대구광역시 서구,10567
202302,대구광역시 서구,10168
202303,대구광역시 서구,12117
202304,대구광역시 서구,12850
202305,대구광역시 서구,14413
202306,대구광역시 서구,15015
202307,대구광역시 서구,13005
202308,대구광역시 서구,14357
202309,대구광역시 서구,12563
202310,대구광역시 서구,11649
202311,대구광역시 서구,13589
202312,대구광역시 서구,12976
