기준연월,지역명,검색량(건)
202301,대구광역시 남구,15491
202302,대구광역시 남구,15150
202303,대구광역시 남구,18341
202304,대구광역시 남구,18473
202305,대구광역시 남구,21128
202306,대구광역시 남구,19837
202307,대구광역시 남구,19800
202308,대구광역시 남구,20195
202309,대구광역시 남구,18517
202310,대구광역시 남구,19714
202311,대구광역시 남구,19709
202312,대구광역시 남구,20193
