기준연월,지역명,검색량(건)
202301,경상북도 봉화군 ,5734
202302,경상북도 봉화군 ,4320
202303,경상북도 봉화군 ,5265
202304,경상북도 봉화군 ,6471
202305,경상북도 봉화군 ,6995
202306,경상북도 봉화군 ,5752
202307,경상북도 봉화군 ,10672
202308,경상북도 봉화군 ,7778
202309,경상북도 봉화군 ,6114
202310,경상북도 봉화군 ,5991
202311,경상북도 봉화군 ,7176
202312,경상북도 봉화군 ,6258
