기준연월,지역명,검색량(건)
202301,경상북도 청송군 ,4968
202302,경상북도 청송군 ,4139
202303,경상북도 청송군 ,4223
202304,경상북도 청송군 ,4353
202305,경상북도 청송군 ,4833
202306,경상북도 청송군 ,5498
202307,경상북도 청송군 ,4701
202308,경상북도 청송군 ,5339
202309,경상북도 청송군 ,5363
202310,경상북도 청송군 ,7253
202311,경상북도 청송군 ,6775
202312,경상북도 청송군 ,4977
