기준연월,지역명,검색량(건)
202301,경상북도 성주군 ,4779
202302,경상북도 성주군 ,4714
202303,경상북도 성주군 ,6126
202304,경상북도 성주군 ,9164
202305,경상북도 성주군 ,7808
202306,경상북도 성주군 ,6278
202307,경상북도 성주군 ,6300
202308,경상북도 성주군 ,8014
202309,경상북도 성주군 ,5616
202310,경상북도 성주군 ,6582
202311,경상북도 성주군 ,4946
202312,경상북도 성주군 ,5363
