기준연월,지역명,검색량(건)
202301,경상북도 포항시 북구 ,18980
202302,경상북도 포항시 북구 ,17552
202303,경상북도 포항시 북구 ,19937
202304,경상북도 포항시 북구 ,19793
202305,경상북도 포항시 북구 ,22273
202306,경상북도 포항시 북구 ,24244
202307,경상북도 포항시 북구 ,23105
202308,경상북도 포항시 북구 ,27307
202309,경상북도 포항시 북구 ,22690
202310,경상북도 포항시 북구 ,25478
202311,경상북도 포항시 북구 ,22935
202312,경상북도 포항시 북구 ,27118
