기준연월,지역명,검색량(건)
202301,경상북도 구미시 ,22931
202302,경상북도 구미시 ,24882
202303,경상북도 구미시 ,28818
202304,경상북도 구미시 ,25572
202305,경상북도 구미시 ,30613
202306,경상북도 구미시 ,28469
202307,경상북도 구미시 ,27943
202308,경상북도 구미시 ,31461
202309,경상북도 구미시 ,28627
202310,경상북도 구미시 ,31870
202311,경상북도 구미시 ,30084
202312,경상북도 구미시 ,29747
