기준연월,지역명,검색량(건)
202301,경상북도 경산시 ,16044
202302,경상북도 경산시 ,16574
202303,경상북도 경산시 ,21046
202304,경상북도 경산시 ,25124
202305,경상북도 경산시 ,27995
202306,경상북도 경산시 ,24494
202307,경상북도 경산시 ,22361
202308,경상북도 경산시 ,24535
202309,경상북도 경산시 ,22853
202310,경상북도 경산시 ,23480
202311,경상북도 경산시 ,22683
202312,경상북도 경산시 ,20629
