기준연월,지역명,검색량(건)
202301,경상북도 문경시 ,8421
202302,경상북도 문경시 ,6820
202303,경상북도 문경시 ,8698
202304,경상북도 문경시 ,11255
202305,경상북도 문경시 ,11423
202306,경상북도 문경시 ,14533
202307,경상북도 문경시 ,16331
202308,경상북도 문경시 ,14896
202309,경상북도 문경시 ,12368
202310,경상북도 문경시 ,14656
202311,경상북도 문경시 ,12303
202312,경상북도 문경시 ,11553
