기준연월,지역명,검색량(건)
202301,충청북도 증평군 ,3662
202302,충청북도 증평군 ,4043
202303,충청북도 증평군 ,5189
202304,충청북도 증평군 ,5226
202305,충청북도 증평군 ,8073
202306,충청북도 증평군 ,5108
202307,충청북도 증평군 ,5902
202308,충청북도 증평군 ,6965
202309,충청북도 증평군 ,5088
202310,충청북도 증평군 ,5426
202311,충청북도 증평군 ,5836
202312,충청북도 증평군 ,4650
