기준연월,지역명,검색량(건)
202301,충청북도 보은군 ,5380
202302,충청북도 보은군 ,4020
202303,충청북도 보은군 ,4903
202304,충청북도 보은군 ,7021
202305,충청북도 보은군 ,7727
202306,충청북도 보은군 ,6749
202307,충청북도 보은군 ,6336
202308,충청북도 보은군 ,7730
202309,충청북도 보은군 ,5838
202310,충청북도 보은군 ,8177
202311,충청북도 보은군 ,7070
202312,충청북도 보은군 ,7273
