기준연월,지역명,검색량(건)
202301,충청북도 영동군 ,6876
202302,충청북도 영동군 ,5166
202303,충청북도 영동군 ,5762
202304,충청북도 영동군 ,6521
202305,충청북도 영동군 ,8537
202306,충청북도 영동군 ,7216
202307,충청북도 영동군 ,6059
202308,충청북도 영동군 ,8478
202309,충청북도 영동군 ,6052
202310,충청북도 영동군 ,5909
202311,충청북도 영동군 ,7613
202312,충청북도 영동군 ,6095
