기준연월,지역명,검색량(건)
202301,충청북도 단양군 ,8931
202302,충청북도 단양군 ,8496
202303,충청북도 단양군 ,10389
202304,충청북도 단양군 ,12541
202305,충청북도 단양군 ,18292
202306,충청북도 단양군 ,19856
202307,충청북도 단양군 ,20302
202308,충청북도 단양군 ,24272
202309,충청북도 단양군 ,18580
202310,충청북도 단양군 ,21272
202311,충청북도 단양군 ,15732
202312,충청북도 단양군 ,11042
