기준연월,지역명,검색량(건)
202301,충청남도 아산시 ,23742
202302,충청남도 아산시 ,25452
202303,충청남도 아산시 ,30039
202304,충청남도 아산시 ,30327
202305,충청남도 아산시 ,34414
202306,충청남도 아산시 ,32229
202307,충청남도 아산시 ,33516
202308,충청남도 아산시 ,36081
202309,충청남도 아산시 ,34053
202310,충청남도 아산시 ,34653
202311,충청남도 아산시 ,35562
202312,충청남도 아산시 ,35833
