기준연월,지역명,검색량(건)
202301,충청남도 천안시 서북구 ,24550
202302,충청남도 천안시 서북구 ,24737
202303,충청남도 천안시 서북구 ,28930
202304,충청남도 천안시 서북구 ,30779
202305,충청남도 천안시 서북구 ,33696
202306,충청남도 천안시 서북구 ,32619
202307,충청남도 천안시 서북구 ,35379
202308,충청남도 천안시 서북구 ,39178
202309,충청남도 천안시 서북구 ,34934
202310,충청남도 천안시 서북구 ,35687
202311,충청남도 천안시 서북구 ,39295
202312,충청남도 천안시 서북구 ,38716
