기준연월,지역명,검색량(건)
202301,충청남도 당진시 ,12768
202302,충청남도 당진시 ,13240
202303,충청남도 당진시 ,16956
202304,충청남도 당진시 ,19266
202305,충청남도 당진시 ,20553
202306,충청남도 당진시 ,18607
202307,충청남도 당진시 ,19748
202308,충청남도 당진시 ,18793
202309,충청남도 당진시 ,18813
202310,충청남도 당진시 ,21173
202311,충청남도 당진시 ,19708
202312,충청남도 당진시 ,19016
