기준연월,지역명,검색량(건)
202301,충청남도 공주시 ,17573
202302,충청남도 공주시 ,18753
202303,충청남도 공주시 ,23116
202304,충청남도 공주시 ,21771
202305,충청남도 공주시 ,25922
202306,충청남도 공주시 ,25345
202307,충청남도 공주시 ,26766
202308,충청남도 공주시 ,28185
202309,충청남도 공주시 ,26729
202310,충청남도 공주시 ,28836
202311,충청남도 공주시 ,22575
202312,충청남도 공주시 ,18987
