기준연월,지역명,검색량(건)
202301,충청남도 논산시 ,8528
202302,충청남도 논산시 ,8910
202303,충청남도 논산시 ,11037
202304,충청남도 논산시 ,10187
202305,충청남도 논산시 ,10840
202306,충청남도 논산시 ,11325
202307,충청남도 논산시 ,14339
202308,충청남도 논산시 ,12826
202309,충청남도 논산시 ,11153
202310,충청남도 논산시 ,12382
202311,충청남도 논산시 ,11324
202312,충청남도 논산시 ,11589
