기준연월,지역명,검색량(건)
202301,충청남도 계룡시 ,4785
202302,충청남도 계룡시 ,4599
202303,충청남도 계룡시 ,6821
202304,충청남도 계룡시 ,6572
202305,충청남도 계룡시 ,7270
202306,충청남도 계룡시 ,6716
202307,충청남도 계룡시 ,8008
202308,충청남도 계룡시 ,7535
202309,충청남도 계룡시 ,7882
202310,충청남도 계룡시 ,8702
202311,충청남도 계룡시 ,7245
202312,충청남도 계룡시 ,7156
