기준연월,지역명,검색량(건)
202301,충청남도 서산시 ,15680
202302,충청남도 서산시 ,16509
202303,충청남도 서산시 ,20930
202304,충청남도 서산시 ,21628
202305,충청남도 서산시 ,23540
202306,충청남도 서산시 ,21307
202307,충청남도 서산시 ,20901
202308,충청남도 서산시 ,21751
202309,충청남도 서산시 ,20479
202310,충청남도 서산시 ,21181
202311,충청남도 서산시 ,21725
202312,충청남도 서산시 ,20673
