기준연월,지역명,검색량(건)
202301,충청남도 부여군 ,8849
202302,충청남도 부여군 ,8733
202303,충청남도 부여군 ,11153
202304,충청남도 부여군 ,11785
202305,충청남도 부여군 ,12319
202306,충청남도 부여군 ,12455
202307,충청남도 부여군 ,16087
202308,충청남도 부여군 ,15221
202309,충청남도 부여군 ,14577
202310,충청남도 부여군 ,14425
202311,충청남도 부여군 ,13045
202312,충청남도 부여군 ,14517
