기준연월,지역명,검색량(건)
202301,충청남도 태안군 ,13601
202302,충청남도 태안군 ,13833
202303,충청남도 태안군 ,17575
202304,충청남도 태안군 ,23188
202305,충청남도 태안군 ,29561
202306,충청남도 태안군 ,29980
202307,충청남도 태안군 ,32238
202308,충청남도 태안군 ,31830
202309,충청남도 태안군 ,29276
202310,충청남도 태안군 ,31717
202311,충청남도 태안군 ,26531
202312,충청남도 태안군 ,23166
